TDC_KVHX;CanOrderFiber;CanOrderCoax;IsRgu
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
1010003002;False;False;True
